account_id,customer_id,branch_id,account_type,opening_date,balance,account_status
A00467,C00467,B017,Business,2022-06-14,68510.33,Inactive
A00468,C00468,B024,Current,2025-03-17,494221.95,Active
A00469,C00469,B004,Current,2025-07-18,83058.2,Active
A00470,C00470,B029,Business,2025-06-29,68898.94,Active
A00471,C00471,B004,Business,2025-08-14,382033.44,Inactive
A00472,C00472,B011,Salary,2022-05-23,450122.7,Active
A00473,C00473,B007,Salary,2023-05-30,316997.14,Inactive
A00474,C00474,B012,Salary,2025-05-10,238945.73,Active
A00475,C00475,B028,Current,2022-10-05,23459.72,Active
A00476,C00476,B002,Salary,2023-05-18,142678.14,Inactive
A00477,C00477,B028,Salary,2024-03-04,193843.22,Active
A00478,C00478,B005,Current,2026-05-24,285453.9,Active
A00479,C00479,B005,Salary,2022-07-21,57784.86,Active
A00480,C00480,B007,Business,2023-07-11,169992.64,Inactive
A00481,C00481,B028,Salary,2024-04-23,266738.68,Inactive
A00482,C00482,B007,Salary,2025-07-15,293263.39,Inactive
A00483,C00483,B001,Business,2025-08-12,485571.91,Active
A00484,C00484,B030,Current,2024-11-24,472469.01,Active
A00485,C00485,B023,Salary,2026-01-17,278512.48,Active
A00486,C00486,B009,Salary,2024-03-31,201291.64,Active
A00487,C00487,B003,Savings,2024-05-10,115297.03,Active
A00488,C00488,B002,Current,2021-11-12,151828.59,Active
A00489,C00489,B007,Business,2024-08-16,82997.81,Active
A00490,C00490,B002,Current,2022-01-01,101476.89,Inactive
A00491,C00491,B010,Current,2024-12-13,136235.95,Active
A00492,C00492,B021,Savings,2021-12-12,14264.7,Active
A00493,C00493,B022,Business,2025-08-31,358531.78,Inactive
A00494,C00494,B017,Business,2022-08-16,391808.32,Active
A00495,C00495,B002,Salary,2023-08-16,356824.03,Active
A00496,C00496,B019,Salary,2022-02-15,193807.4,Active
A00497,C00497,B005,Savings,2023-08-27,325083.41,Inactive
A00498,C00498,B015,Salary,2025-01-29,36883.59,Active
A00499,C00499,B007,Savings,2022-09-09,154538.55,Active
A00500,C00500,B002,Current,2024-01-02,118048.54,Active
A00501,C00501,B002,Current,2024-02-24,85183.58,Active
A00502,C00502,B014,Business,2025-12-13,172478.53,Inactive
A00503,C00503,B025,Salary,2023-09-29,366267.19,Active
A00504,C00504,B007,Current,2023-09-25,71070.9,Active
A00505,C00505,B020,Current,2026-03-09,9613.04,Active
A00506,C00506,B005,Salary,2026-03-10,203629.97,Active
A00507,C00507,B007,Current,2022-05-05,439518.29,Active
A00508,C00508,B001,Current,2025-07-26,102647.94,Inactive
A00509,C00509,B015,Business,2026-08-13,38521.8,Active
A00510,C00510,B022,Business,2022-06-28,392740.04,Active
A00511,C00511,B030,Savings,2025-06-30,221582.1,Inactive
A00512,C00512,B005,Business,2026-02-20,306787.89,Active
A00513,C00513,B025,Salary,2023-02-12,128316.11,Active
A00514,C00514,B006,Salary,2024-04-17,322668.7,Active
A00515,C00515,B002,Savings,2024-08-31,471073.25,Active
A00516,C00516,B030,Current,2026-09-04,368684.48,Active
A00517,C00517,B027,Business,2022-06-17,89460.52,Active
A00518,C00518,B007,Salary,2024-03-26,359785.74,Active
A00519,C00519,B002,Current,2023-04-23,272390.96,Inactive
A00520,C00520,B003,Savings,2026-09-09,49979.15,Active
A00521,C00521,B006,Current,2025-04-12,149873.67,Active
A00522,C00522,B002,Business,2022-05-10,408090.48,Inactive
A00523,C00523,B030,Salary,2026-01-05,331974.16,Inactive
A00524,C00524,B024,Savings,2022-05-26,416690.04,Inactive
A00525,C00525,B021,Business,2022-01-26,163951.89,Active
A00526,C00526,B014,Savings,2025-01-20,313037.8,Active
A00527,C00527,B030,Salary,2024-05-10,29772.99,Active
A00528,C00528,B021,Current,2024-06-19,270727.35,Inactive
A00529,C00529,B005,Business,2023-09-26,316316.54,Active
A00530,C00530,B017,Savings,2024-12-25,94039.96,Active
A00531,C00531,B020,Savings,2026-08-31,402318.9,Active
A00532,C00532,B013,Business,2025-03-22,380333.48,Active
A00533,C00533,B023,Salary,2023-08-11,457854.76,Active
A00534,C00534,B008,Business,2024-07-02,128306.37,Active
A00535,C00535,B015,Savings,2024-07-21,398242.44,Active
A00536,C00536,B005,Savings,2023-05-08,47546.57,Active
A00537,C00537,B004,Business,2024-01-19,483175.08,Active
A00538,C00538,B008,Salary,2022-03-26,491347.51,Inactive
A00539,C00539,B026,Savings,2022-10-20,336456.77,Active
A00540,C00540,B015,Savings,2026-09-04,432162.16,Inactive
A00541,C00541,B010,Savings,2025-11-06,399979.19,Active
A00542,C00542,B020,Current,2023-12-18,179498.28,Active
A00543,C00543,B023,Salary,2024-02-04,93210.38,Active
A00544,C00544,B024,Savings,2025-04-08,249525.92,Active
A00545,C00545,B006,Current,2024-08-30,453131.44,Inactive
A00546,C00546,B024,Salary,2024-06-18,128637.8,Inactive
A00547,C00547,B006,Current,2025-10-04,15624.69,Active
A00548,C00548,B005,Current,2022-09-27,60928.5,Active
A00549,C00549,B013,Salary,2026-06-26,344124.11,Active
A00550,C00550,B019,Business,2024-09-24,425748.7,Active
A00551,C00551,B030,Current,2021-09-26,371318.76,Active
A00552,C00552,B023,Current,2025-10-19,105166.55,Active
A00553,C00553,B010,Salary,2026-07-04,224195.22,Active
A00554,C00554,B010,Business,2026-03-11,256744.41,Active
A00555,C00555,B001,Salary,2021-10-10,234989.34,Active
A00556,C00556,B001,Salary,2024-03-13,308855.59,Inactive
A00557,C00557,B025,Salary,2024-03-19,40328.86,Active
A00558,C00558,B007,Business,2025-10-06,250933.42,Active
A00559,C00559,B013,Business,2022-05-04,319157.11,Active
A00560,C00560,B006,Salary,2026-08-12,209986.85,Active
A00561,C00561,B006,Business,2024-03-25,461034.54,Inactive
A00562,C00562,B011,Current,2025-08-16,84208.9,Active
A00563,C00563,B019,Current,2024-10-18,13680.75,Active
A00564,C00564,B029,Business,2023-09-03,177898.39,Active
A00565,C00565,B005,Current,2023-05-08,18749.6,Active
A00566,C00566,B019,Current,2026-06-20,79700.14,Active
A00567,C00567,B004,Savings,2022-11-04,164677.26,Inactive
A00568,C00568,B007,Savings,2025-04-23,80059.21,Active
A00569,C00569,B011,Business,2023-03-08,120132.74,Active
A00570,C00570,B015,Current,2023-02-22,324647.54,Active
A00571,C00571,B027,Salary,2022-08-10,333719.75,Active
A00572,C00572,B002,Business,2023-12-09,191606.69,Active
A00573,C00573,B022,Salary,2024-09-29,313633.68,Active
A00574,C00574,B021,Salary,2024-05-09,53062.54,Active
A00575,C00575,B024,Savings,2022-10-05,115402.47,Active
A00576,C00576,B002,Salary,2026-08-23,289078.83,Active
A00577,C00577,B023,Current,2025-05-08,36795.01,Active
A00578,C00578,B006,Current,2024-02-27,51708.8,Active
A00579,C00579,B026,Savings,2022-06-28,189196.03,Active
A00580,C00580,B017,Savings,2022-04-17,357058.26,Active
A00581,C00581,B028,Business,2023-07-25,274002.73,Inactive
A00582,C00582,B013,Salary,2022-02-06,447346.6,Active
A00583,C00583,B025,Savings,2025-07-04,267764.96,Active
A00584,C00584,B018,Savings,2023-05-08,197784.39,Active
A00585,C00585,B025,Current,2023-07-13,419399.98,Active
A00586,C00586,B002,Business,2025-01-05,92942.37,Inactive
A00587,C00587,B015,Business,2021-09-29,126053.22,Active
A00588,C00588,B017,Salary,2022-07-09,389089.5,Inactive
A00589,C00589,B021,Business,2024-01-23,144475.64,Inactive
A00590,C00590,B024,Salary,2022-12-27,388660.04,Active
A00591,C00591,B020,Business,2023-03-06,363489.13,Active
A00592,C00592,B010,Current,2025-03-28,60337.57,Active
A00593,C00593,B023,Business,2022-12-31,405288.34,Active
A00594,C00594,B003,Current,2024-04-23,95595.76,Active
A00595,C00595,B023,Savings,2024-02-03,27508.71,Active
A00596,C00596,B020,Salary,2024-01-25,268289.28,Active
A00597,C00597,B010,Business,2023-02-12,469142.15,Active
A00598,C00598,B003,Business,2022-08-26,432036.92,Inactive
A00599,C00599,B005,Business,2025-08-14,296123.12,Active
A00600,C00600,B019,Savings,2022-01-16,327585.4,Active
A00601,C00601,B004,Savings,2023-03-26,33221.46,Inactive
A00602,C00602,B014,Business,2023-09-20,15363.7,Active
A00603,C00603,B023,Savings,2021-11-18,35882.04,Active
A00604,C00604,B030,Current,2024-11-03,375257.89,Active
A00605,C00605,B007,Business,2022-01-05,98333.27,Active
A00606,C00606,B001,Salary,2025-06-04,317745.11,Active
A00607,C00607,B026,Current,2022-08-29,138725.63,Active
A00608,C00608,B018,Savings,2021-09-14,467982.19,Active
A00609,C00609,B030,Business,2026-09-12,422013.38,Active
A00610,C00610,B022,Savings,2025-09-11,34522.44,Inactive
A00611,C00611,B018,Business,2025-01-17,86186.98,Inactive
A00612,C00612,B025,Business,2025-10-10,467113.38,Active
A00613,C00613,B006,Current,2025-04-18,441597.0,Inactive
A00614,C00614,B022,Current,2026-07-16,111172.63,Inactive
A00615,C00615,B014,Savings,2024-04-09,255300.8,Active
A00616,C00616,B029,Business,2022-10-28,92631.4,Inactive
A00617,C00617,B004,Current,2025-05-02,219856.45,Active
A00618,C00618,B025,Savings,2022-04-07,5406.14,Active
A00619,C00619,B007,Current,2024-04-19,333592.89,Active
A00620,C00620,B007,Current,2022-10-31,359863.65,Active
A00621,C00621,B004,Current,2026-06-02,177917.17,Active
A00622,C00622,B015,Savings,2025-05-09,266535.71,Active
A00623,C00623,B023,Savings,2026-04-14,206000.01,Inactive
A00624,C00624,B016,Business,2021-09-18,52011.1,Active
A00625,C00625,B014,Salary,2026-06-20,413633.28,Active
A00626,C00626,B001,Savings,2023-03-14,428868.8,Active
A00627,C00627,B008,Savings,2025-01-30,312479.11,Inactive
A00628,C00628,B020,Business,2025-10-12,478478.63,Active
A00629,C00629,B015,Savings,2022-04-19,179409.93,Inactive
A00630,C00630,B019,Current,2023-03-16,272803.8,Active
A00631,C00631,B012,Business,2024-02-03,93206.56,Active
A00632,C00632,B023,Current,2025-10-14,352240.13,Inactive
A00633,C00633,B012,Business,2022-12-07,269263.96,Active
A00634,C00634,B020,Salary,2023-02-28,289499.34,Active
A00635,C00635,B005,Salary,2022-05-10,226867.6,Active
A00636,C00636,B020,Current,2026-07-14,174997.15,Active
A00637,C00637,B020,Salary,2022-06-22,337225.42,Active
A00638,C00638,B025,Business,2023-11-25,370396.19,Active
A00639,C00639,B019,Savings,2025-02-17,225300.64,Inactive
A00640,C00640,B005,Business,2024-10-23,214410.42,Active
A00641,C00641,B003,Business,2026-06-16,289176.68,Inactive
A00642,C00642,B016,Savings,2026-09-04,283405.75,Inactive
A00643,C00643,B010,Business,2024-01-21,131180.5,Active
A00644,C00644,B022,Salary,2023-05-25,205785.91,Active
A00645,C00645,B017,Current,2022-11-02,402350.21,Active
A00646,C00646,B004,Business,2026-03-06,233711.45,Active
A00647,C00647,B027,Business,2024-10-11,261898.84,Active
A00648,C00648,B007,Business,2021-10-06,367872.69,Active
A00649,C00649,B013,Salary,2024-05-26,389320.84,Active
A00650,C00650,B009,Salary,2023-08-07,161438.36,Active
A00651,C00651,B022,Business,2024-01-28,438539.95,Active
A00652,C00652,B006,Savings,2024-05-12,418668.66,Active
A00653,C00653,B006,Business,2025-10-11,74072.79,Inactive
A00654,C00654,B002,Business,2023-12-12,203106.31,Active
A00655,C00655,B001,Current,2023-10-25,138926.99,Active
A00656,C00656,B012,Savings,2023-11-02,386235.36,Active
A00657,C00657,B018,Current,2024-04-24,438092.34,Active
A00658,C00658,B011,Business,2024-07-28,156035.03,Active
A00659,C00659,B020,Business,2022-10-22,134646.19,Active
A00660,C00660,B018,Salary,2021-11-11,210917.05,Active
A00661,C00661,B001,Current,2024-09-10,463099.9,Inactive
A00662,C00662,B026,Salary,2022-12-26,458023.29,Active
A00663,C00663,B001,Current,2022-09-13,27732.51,Active
A00664,C00664,B024,Business,2023-06-21,381087.28,Inactive
A00665,C00665,B004,Salary,2022-07-15,324299.41,Active
A00666,C00666,B030,Salary,2023-06-10,196764.27,Active
A00667,C00667,B018,Salary,2024-12-10,384790.79,Active
A00668,C00668,B027,Business,2024-09-22,489480.22,Active
A00669,C00669,B014,Business,2023-04-25,286893.7,Inactive
A00670,C00670,B030,Savings,2023-07-09,328545.71,Inactive
A00671,C00671,B006,Business,2023-09-09,439702.5,Active
A00672,C00672,B001,Savings,2025-03-10,317356.58,Active
A00673,C00673,B014,Salary,2025-12-19,444835.02,Active
A00674,C00674,B002,Current,2026-04-24,139334.74,Active
A00675,C00675,B010,Salary,2023-06-29,70105.72,Active
A00676,C00676,B013,Business,2024-10-14,140758.08,Active
A00677,C00677,B014,Business,2023-11-08,410157.6,Active
A00678,C00678,B006,Salary,2022-06-29,470299.27,Inactive
A00679,C00679,B005,Current,2022-01-15,62830.43,Active
A00680,C00680,B020,Business,2026-02-04,436760.13,Active
A00681,C00681,B011,Business,2022-10-25,385218.61,Active
A00682,C00682,B028,Current,2026-03-19,66817.67,Active
A00683,C00683,B011,Current,2023-07-18,111650.15,Active
A00684,C00684,B015,Savings,2023-06-27,133016.8,Active
A00685,C00685,B016,Business,2023-02-25,155269.13,Active
A00686,C00686,B022,Salary,2024-09-27,189320.88,Active
A00687,C00687,B020,Business,2024-12-24,166497.51,Active
A00688,C00688,B028,Current,2022-06-17,269516.89,Active
A00689,C00689,B001,Business,2022-05-01,416066.17,Active
A00690,C00690,B010,Salary,2024-02-13,365683.81,Active
A00691,C00691,B004,Current,2026-09-07,352250.81,Active
A00692,C00692,B001,Current,2022-10-05,200221.29,Active
A00693,C00693,B003,Savings,2024-05-05,465001.38,Inactive
A00694,C00694,B008,Current,2025-12-03,318487.13,Inactive
A00695,C00695,B016,Current,2022-04-02,215671.35,Active
A00696,C00696,B018,Current,2025-10-17,310655.32,Active
A00697,C00697,B023,Salary,2023-03-13,279301.2,Active
A00698,C00698,B006,Salary,2025-12-27,89304.03,Active
A00699,C00699,B005,Salary,2023-11-07,55194.56,Active
A00700,C00700,B017,Salary,2023-01-20,247180.5,Active
A00701,C00701,B015,Savings,2023-08-05,32095.87,Active
A00702,C00702,B017,Savings,2023-02-09,184820.04,Active
A00703,C00703,B009,Business,2026-03-05,229783.47,Active
A00704,C00704,B016,Current,2026-05-19,383519.45,Active
A00705,C00705,B012,Current,2024-12-13,152293.74,Active
A00706,C00706,B004,Business,2023-11-08,63945.83,Active
A00707,C00707,B023,Business,2022-04-24,103722.2,Active
A00708,C00708,B028,Current,2022-02-19,23140.28,Active
A00709,C00709,B016,Savings,2024-12-19,115011.54,Active
A00710,C00710,B017,Current,2022-10-12,213536.22,Active
A00711,C00711,B023,Current,2026-01-01,123624.73,Active
A00712,C00712,B014,Savings,2023-09-24,258925.03,Active
A00713,C00713,B026,Savings,2023-01-11,179550.06,Active
A00714,C00714,B016,Business,2023-10-07,102168.13,Active
A00715,C00715,B027,Business,2023-09-03,96057.47,Active
A00716,C00716,B011,Current,2025-08-06,65502.43,Active
A00717,C00717,B014,Salary,2024-10-06,416707.46,Active
A00718,C00718,B030,Salary,2025-11-30,365824.58,Inactive
A00719,C00719,B026,Savings,2024-08-18,55255.95,Active
A00720,C00720,B012,Business,2025-01-05,344351.74,Active
A00721,C00721,B010,Salary,2026-02-24,435331.48,Inactive
A00722,C00722,B003,Business,2024-09-20,224133.08,Inactive
A00723,C00723,B030,Current,2024-10-29,298282.48,Inactive
A00724,C00724,B019,Savings,2022-04-22,493533.78,Active
A00725,C00725,B007,Business,2023-05-04,72593.1,Active
A00726,C00726,B029,Business,2022-06-22,316406.97,Inactive
A00727,C00727,B009,Salary,2026-07-19,31065.85,Active
A00728,C00728,B023,Savings,2024-11-19,60521.94,Active
A00729,C00729,B016,Current,2022-12-23,290832.52,Active
A00730,C00730,B027,Salary,2023-06-25,86044.29,Active
A00731,C00731,B018,Business,2023-01-07,333467.71,Active
A00732,C00732,B029,Salary,2025-01-12,89249.59,Active
A00733,C00733,B013,Salary,2023-03-27,369380.67,Active
A00734,C00734,B020,Business,2025-11-12,293505.27,Inactive
A00735,C00735,B006,Salary,2022-06-11,412823.18,Inactive
A00736,C00736,B011,Salary,2024-01-30,378345.69,Active
A00737,C00737,B017,Savings,2022-02-19,422080.58,Active
A00738,C00738,B006,Current,2023-02-16,40371.27,Inactive
A00739,C00739,B024,Savings,2023-01-20,410900.83,Active
A00740,C00740,B017,Current,2024-07-16,321452.39,Inactive
A00741,C00741,B029,Savings,2023-04-22,233750.44,Active
A00742,C00742,B025,Salary,2025-05-20,458372.52,Active
A00743,C00743,B030,Salary,2022-09-24,406388.17,Active
A00744,C00744,B026,Current,2025-12-27,215599.76,Active
A00745,C00745,B017,Business,2025-08-19,491111.07,Active
A00746,C00746,B003,Current,2023-02-15,364429.13,Active
A00747,C00747,B007,Salary,2023-05-29,377232.82,Active
A00748,C00748,B025,Savings,2025-01-27,291170.52,Inactive
A00749,C00749,B027,Savings,2024-06-17,141175.61,Active
A00750,C00750,B019,Savings,2025-09-22,444316.44,Active
A00751,C00751,B024,Current,2022-03-28,417530.28,Inactive
A00752,C00752,B015,Savings,2024-10-17,188351.23,Active
A00753,C00753,B018,Business,2022-08-21,462682.78,Active
A00754,C00754,B008,Salary,2026-02-28,49267.98,Active
A00755,C00755,B024,Savings,2022-02-18,378499.36,Inactive
A00756,C00756,B024,Savings,2025-02-21,385557.09,Active
A00757,C00757,B007,Current,2022-12-15,338300.6,Active
A00758,C00758,B024,Savings,2022-09-13,65320.97,Active
A00759,C00759,B026,Savings,2022-08-05,10165.44,Active
A00760,C00760,B028,Business,2025-05-27,157150.02,Active
A00761,C00761,B012,Savings,2025-05-30,125457.91,Inactive
A00762,C00762,B002,Savings,2023-02-11,346591.8,Active
A00763,C00763,B027,Savings,2023-11-19,428514.7,Active
A00764,C00764,B002,Salary,2022-08-21,167231.44,Active
A00765,C00765,B010,Current,2024-09-02,358743.66,Active
A00766,C00766,B013,Savings,2025-12-09,453359.55,Inactive
A00767,C00767,B007,Business,2026-02-22,379975.37,Active
A00768,C00768,B030,Business,2022-07-20,44038.62,Active
A00769,C00769,B017,Business,2025-03-17,286333.22,Active
A00770,C00770,B012,Current,2024-08-13,400247.18,Active
A00771,C00771,B023,Savings,2022-06-29,315182.51,Active
A00772,C00772,B028,Business,2026-01-23,49722.05,Active
A00773,C00773,B015,Current,2022-08-01,47544.37,Active
A00774,C00774,B028,Business,2026-08-21,411103.62,Active
A00775,C00775,B019,Business,2026-09-04,286209.41,Active
A00776,C00776,B012,Savings,2025-10-27,55124.69,Active
A00777,C00777,B008,Business,2025-09-04,478476.8,Active
A00778,C00778,B022,Current,2022-11-30,419967.99,Active
A00779,C00779,B016,Business,2022-07-21,94946.83,Active
A00780,C00780,B028,Current,2025-02-26,274627.63,Inactive
A00781,C00781,B025,Business,2025-03-06,207880.32,Active
A00782,C00782,B030,Current,2025-01-08,151017.71,Active
A00783,C00783,B013,Salary,2023-04-29,131930.25,Inactive
A00784,C00784,B003,Savings,2023-09-02,447184.17,Inactive
A00785,C00785,B011,Current,2026-05-03,170707.24,Active
A00786,C00786,B014,Salary,2024-04-24,26212.58,Active
A00787,C00787,B004,Savings,2025-01-18,98510.14,Active
A00788,C00788,B005,Business,2022-07-23,490163.96,Active
A00789,C00789,B009,Current,2025-11-01,245870.17,Active
A00790,C00790,B014,Current,2026-01-21,467145.33,Active
A00791,C00791,B009,Salary,2023-01-31,339833.94,Inactive
A00792,C00792,B004,Current,2022-02-14,298028.95,Active
A00793,C00793,B030,Savings,2023-08-29,289795.51,Active
A00794,C00794,B014,Business,2026-04-26,204055.31,Active
A00795,C00795,B019,Current,2022-07-04,90700.94,Active
A00796,C00796,B020,Business,2021-10-21,383804.08,Active
A00797,C00797,B025,Salary,2022-11-10,60383.49,Active
A00798,C00798,B027,Salary,2026-08-26,271130.6,Inactive
A00799,C00799,B005,Business,2023-11-14,66026.51,Active
A00800,C00800,B029,Current,2026-08-30,15530.13,Inactive
A00801,C00801,B026,Savings,2026-01-12,395473.91,Inactive
A00802,C00802,B027,Salary,2022-07-24,388951.53,Active
A00803,C00803,B007,Salary,2023-06-23,473819.96,Active
A00804,C00804,B017,Business,2025-12-12,106745.48,Inactive
A00805,C00805,B015,Salary,2023-02-17,481091.29,Active
A00806,C00806,B024,Current,2024-11-29,111152.28,Active
A00807,C00807,B025,Business,2026-04-19,227506.03,Active
A00808,C00808,B004,Current,2024-03-14,360142.76,Active
A00809,C00809,B020,Savings,2025-05-11,471329.39,Active
A00810,C00810,B007,Business,2022-08-02,484815.69,Active
A00811,C00811,B018,Current,2026-08-27,200969.51,Active
A00812,C00812,B009,Current,2022-02-15,485094.77,Active
A00813,C00813,B003,Current,2025-04-29,431866.44,Active
A00814,C00814,B029,Savings,2024-01-25,307550.49,Active
A00815,C00815,B015,Business,2023-09-02,71305.5,Active
